tender/id;tender/title;tender/description;tender/status;tender/procuringEntity/id;tender/value/currency;tender/value/amount;tender/procuringEntity/name;tender/procurementMethod;tender/procurementMethodDetails;tender/mainProcurementCategory;tender/additionalProcurementCategories;tender/tenderPeriod/startDate;tender/tenderPeriod/endDate;tender/tenderPeriod/durationInDays;tender/enquiryPeriod/startDate;tender/enquiryPeriod/endDate;tender/enquiryPeriod/durationInDays;tender/techniques/hasFrameworkAgreement;tender/competitive;language;tender/items/0/id;tender/items/0/description;tender/items/0/quantity;tender/items/0/unit/name;tender/items/0/unit/value/amount;tender/items/0/unit/value/currency;Total
401-0064-LPU23;ADQUISICIÓN DE EQUIPAMIENTO MÉDICO PARA ENDOSCOPÍA DIGESTIVA DEL HOSPITAL UDAONDO; Equipo sanitario y de laboratorio-;active;CABA-UE-401 ;ARS;7058500;MINISTERIO DE SALUD;open;LICITACION PUBLICA;works;Salud;2023-02-24T13:00:00-03:00;2023-02-24T13:00:00-03:00;0;2023-02-07T09:00:00-03:00;2023-02-16T23:59:00-03:00;9;FALSO;FALSO;es;33.01.003.0224.3-0;VIDEOENDOSCOPIO INFERIOR - VIDEOCOLONOSCOPIO . Modelo: Visión Frontal. Diámetro canal de biopsia: 3,20 a 3,50 mm. Longitud de trabajo entre 1300 a 1500 mm. Campo visual 120°, diámetro porción flexible 11,5 a 13 mm, completo con accesorios ;2;UNIDAD;3529250;ARS;7058500
401-0065-CME23;Adquisición de TELA TUL SINTETICO con destino al Plan de abordaje de las Enfermedades de Transmisión; Hilados y telas-;complete;CABA-UE-401 ;ARS;3750000;MINISTERIO DE SALUD;direct;CONTRATACION MENOR;services;Textil Confección y Calzado ;2023-01-19T14:00:00-03:00;2023-01-26T12:59:00-03:00;7;2023-01-19T14:00:00-03:00;2023-01-23T12:59:00-03:00;3;FALSO;FALSO;es;22.04.002.0004.223-0;TELA TUL . Medida: 1,50 m de ancho Modelo: De 1,50 m de ancho, tipo novia Tipo: novia Variedad: Tul ;250;UNIDAD;15000;ARS;3750000
401-0065-CME23;Adquisición de TELA TUL SINTETICO con destino al Plan de abordaje de las Enfermedades de Transmisión; Hilados y telas-;complete;CABA-UE-401 ;ARS;3750000;MINISTERIO DE SALUD;direct;CONTRATACION MENOR;services;Textil Confección y Calzado ;2023-01-19T14:00:00-03:00;2023-01-26T12:59:00-03:00;7;2023-01-19T14:00:00-03:00;2023-01-23T12:59:00-03:00;3;FALSO;FALSO;es;22.04.002.0004.223-0;TELA TUL . Medida: 1,50 m de ancho Modelo: De 1,50 m de ancho, tipo novia Tipo: novia Variedad: Tul ;250;UNIDAD;15000;ARS;3750000
401-0080-CDI23;Adquisición de Larvicida con destino al Plan de abordaje de las Enfermedades de Transmisión por Mosq; insecticidas, fumigantes y otros-;complete;CABA-UE-401 ;ARS;3900000;MINISTERIO DE SALUD;direct;CONTRATACION DIRECTA;goods;Perfumería Limpieza y Contenedores Comerciales e Industriales;2023-02-03T13:05:00-03:00;2023-02-10T12:00:00-03:00;7;2023-02-03T13:10:00-03:00;2023-02-09T12:00:00-03:00;5;FALSO;FALSO;es;18.10.002.0017.1-0;LARVICIDA BIOLOGICO . Modelo: A base de Bacilus thuringlensis / sv israelensis (bti) con una concentración no menor a 600 unidades toxicas por mg en suspensión líquida al 0.6 % ;3000;Unidad;1300;ARS;3900000
401-0080-CDI23;Adquisición de Larvicida con destino al Plan de abordaje de las Enfermedades de Transmisión por Mosq; insecticidas, fumigantes y otros-;complete;CABA-UE-401 ;ARS;3900000;MINISTERIO DE SALUD;direct;CONTRATACION DIRECTA;goods;Perfumería Limpieza y Contenedores Comerciales e Industriales;2023-02-03T13:05:00-03:00;2023-02-10T12:00:00-03:00;7;2023-02-03T13:10:00-03:00;2023-02-09T12:00:00-03:00;5;FALSO;FALSO;es;18.10.002.0017.1-0;LARVICIDA BIOLOGICO . Modelo: A base de Bacilus thuringlensis / sv israelensis (bti) con una concentración no menor a 600 unidades toxicas por mg en suspensión líquida al 0.6 % ;3000;Unidad;1300;ARS;3900000
401-0081-CME23;Adquisición de Gel para Ecografia y Ultrasonido e Hisopos Descartables; Útiles menores médicos, quirúrgicos y de laboratorio-;complete;CABA-UE-401 ;ARS;175000;MINISTERIO DE SALUD;direct;CONTRATACION MENOR;works;Salud;2023-01-19T13:00:00-03:00;2023-01-26T11:59:00-03:00;7;2023-01-19T13:00:00-03:00;2023-01-23T12:00:00-03:00;3;FALSO;FALSO;es;33.01.002.0155.1-0;GEL PARA ECOGRAFIA Y ULTRASONIDO    Modelo: Sin alcohol, no graso, facilmente removible, acondicionado en envases de no más de 5 Kg ;100;UNIDAD;1750;ARS;175000
401-0081-CME23;Adquisición de Gel para Ecografia y Ultrasonido e Hisopos Descartables; Útiles menores médicos, quirúrgicos y de laboratorio-;complete;CABA-UE-401 ;ARS;175000;MINISTERIO DE SALUD;direct;CONTRATACION MENOR;works;Salud;2023-01-19T13:00:00-03:00;2023-01-26T11:59:00-03:00;7;2023-01-19T13:00:00-03:00;2023-01-23T12:00:00-03:00;3;FALSO;FALSO;es;33.01.002.0155.1-0;GEL PARA ECOGRAFIA Y ULTRASONIDO    Modelo: Sin alcohol, no graso, facilmente removible, acondicionado en envases de no más de 5 Kg ;100;UNIDAD;1750;ARS;175000
401-0081-CME23;Adquisición de Gel para Ecografia y Ultrasonido e Hisopos Descartables; Útiles menores médicos, quirúrgicos y de laboratorio-;complete;CABA-UE-401 ;ARS;372000;MINISTERIO DE SALUD;direct;CONTRATACION MENOR;works;Salud;2023-01-19T13:00:00-03:00;2023-01-26T11:59:00-03:00;7;2023-01-19T13:00:00-03:00;2023-01-23T12:00:00-03:00;3;FALSO;FALSO;es;33.02.002.0025.10-0;HISOPOS DESCARTABLES . Modelo: Hisopo de madera/algodón descartables estériles por 100 u ;6000;UNIDAD;62;ARS;372000
401-0081-CME23;Adquisición de Gel para Ecografia y Ultrasonido e Hisopos Descartables; Útiles menores médicos, quirúrgicos y de laboratorio-;complete;CABA-UE-401 ;ARS;372000;MINISTERIO DE SALUD;direct;CONTRATACION MENOR;works;Salud;2023-01-19T13:00:00-03:00;2023-01-26T11:59:00-03:00;7;2023-01-19T13:00:00-03:00;2023-01-23T12:00:00-03:00;3;FALSO;FALSO;es;33.02.002.0025.10-0;HISOPOS DESCARTABLES . Modelo: Hisopo de madera/algodón descartables estériles por 100 u ;6000;UNIDAD;62;ARS;372000
401-0096-CME23;Adquisición de Reactivos en el marco de la Campaña de Detección del Dengue del Mrio de Salud-GCABA; Otros no especificados precedentemente-;active;CABA-UE-401 ;ARS;3840000;MINISTERIO DE SALUD;direct;CONTRATACION MENOR;works;Salud;2023-02-01T15:30:00-03:00;2023-02-06T15:00:00-03:00;5;2023-02-01T15:00:00-03:00;2023-02-03T14:59:00-03:00;1;FALSO;FALSO;es;33.07.003.0267.1-0;EQUIPO PARA REACCION EN CADENA DE LA POLIMERASA (PCR) EN TIEMPO REALCaracteristica/s PCR con oligonucleótidos marcados, completo con accesorios ;1536;Unidad;2500;ARS;3840000
401-0096-CME23;Adquisición de Reactivos en el marco de la Campaña de Detección del Dengue del Mrio de Salud-GCABA; Otros no especificados precedentemente-;active;CABA-UE-401 ;ARS;2400000;MINISTERIO DE SALUD;direct;CONTRATACION MENOR;works;Salud;2023-02-01T15:30:00-03:00;2023-02-06T15:00:00-03:00;5;2023-02-01T15:00:00-03:00;2023-02-03T14:59:00-03:00;1;FALSO;FALSO;es;33.07.003.0267.1-0;EQUIPO PARA REACCION EN CADENA DE LA POLIMERASA (PCR) EN TIEMPO REALCaracteristica/s PCR con oligonucleótidos marcados, completo con accesorios ;960;Unidad;2500;ARS;2400000
401-0096-CME23;Adquisición de Reactivos en el marco de la Campaña de Detección del Dengue del Mrio de Salud-GCABA; Otros no especificados precedentemente-;active;CABA-UE-401 ;ARS;2400000;MINISTERIO DE SALUD;direct;CONTRATACION MENOR;works;Salud;2023-02-01T15:30:00-03:00;2023-02-06T15:00:00-03:00;5;2023-02-01T15:00:00-03:00;2023-02-03T14:59:00-03:00;1;FALSO;FALSO;es;33.07.003.0267.1-0;EQUIPO PARA REACCION EN CADENA DE LA POLIMERASA (PCR) EN TIEMPO REALCaracteristica/s PCR con oligonucleótidos marcados, completo con accesorios ;960;Unidad;2500;ARS;2400000
401-0132-LPU23;Provisión, instalación, implementación de Sist. Informát. de Lab. para efectores del M. de Salud; Sistemas informáticos y de registro-;active;CABA-UE-401 ;ARS;21152949,12;MINISTERIO DE SALUD;open;LICITACION PUBLICA;goods;Informática ;2023-02-17T12:15:00-03:00;2023-03-10T12:00:00-03:00;21;2023-02-17T12:16:00-03:00;2023-03-07T12:00:00-03:00;17;FALSO;FALSO;es;13.03.001.0024.1-0;SERVICIOS DE INFORMATICA Y SISTEMAS COMPUTARIZADOS . Modelo: Según requerimientos particulares de la repartición solicitante ;24;UNIDAD;881372,88;ARS;21152949,12
401-0132-LPU23;Provisión, instalación, implementación de Sist. Informát. de Lab. para efectores del M. de Salud; Sistemas informáticos y de registro-;active;CABA-UE-401 ;ARS;17235736,32;MINISTERIO DE SALUD;open;LICITACION PUBLICA;goods;Informática ;2023-02-17T12:15:00-03:00;2023-03-10T12:00:00-03:00;21;2023-02-17T12:16:00-03:00;2023-03-07T12:00:00-03:00;17;FALSO;FALSO;es;13.03.001.0024.1-0;SERVICIOS DE INFORMATICA Y SISTEMAS COMPUTARIZADOS . Modelo: Según requerimientos particulares de la repartición solicitante ;24;UNIDAD;718155,68;ARS;17235736,32
401-0132-LPU23;Provisión, instalación, implementación de Sist. Informát. de Lab. para efectores del M. de Salud; Sistemas informáticos y de registro-;active;CABA-UE-401 ;ARS;15668851,2;MINISTERIO DE SALUD;open;LICITACION PUBLICA;goods;Informática ;2023-02-17T12:15:00-03:00;2023-03-10T12:00:00-03:00;21;2023-02-17T12:16:00-03:00;2023-03-07T12:00:00-03:00;17;FALSO;FALSO;es;13.03.001.0024.1-0;SERVICIOS DE INFORMATICA Y SISTEMAS COMPUTARIZADOS . Modelo: Según requerimientos particulares de la repartición solicitante ;24;UNIDAD;652868,8;ARS;15668851,2
401-0132-LPU23;Provisión, instalación, implementación de Sist. Informát. de Lab. para efectores del M. de Salud; Sistemas informáticos y de registro-;active;CABA-UE-401 ;ARS;9401310,72;MINISTERIO DE SALUD;open;LICITACION PUBLICA;goods;Informática ;2023-02-17T12:15:00-03:00;2023-03-10T12:00:00-03:00;21;2023-02-17T12:16:00-03:00;2023-03-07T12:00:00-03:00;17;FALSO;FALSO;es;13.03.001.0024.1-0;SERVICIOS DE INFORMATICA Y SISTEMAS COMPUTARIZADOS . Modelo: Según requerimientos particulares de la repartición solicitante ;24;UNIDAD;391721,28;ARS;9401310,72
401-0132-LPU23;Provisión, instalación, implementación de Sist. Informát. de Lab. para efectores del M. de Salud; Sistemas informáticos y de registro-;active;CABA-UE-401 ;ARS;12080532,48;MINISTERIO DE SALUD;open;LICITACION PUBLICA;goods;Informática ;2023-02-17T12:15:00-03:00;2023-03-10T12:00:00-03:00;21;2023-02-17T12:16:00-03:00;2023-03-07T12:00:00-03:00;17;FALSO;FALSO;es;13.03.001.0024.1-0;SERVICIOS DE INFORMATICA Y SISTEMAS COMPUTARIZADOS . Modelo: Según requerimientos particulares de la repartición solicitante ;24;UNIDAD;503355,52;ARS;12080532,48
401-0132-LPU23;Provisión, instalación, implementación de Sist. Informát. de Lab. para efectores del M. de Salud; Sistemas informáticos y de registro-;active;CABA-UE-401 ;ARS;10570465,92;MINISTERIO DE SALUD;open;LICITACION PUBLICA;goods;Informática ;2023-02-17T12:15:00-03:00;2023-03-10T12:00:00-03:00;21;2023-02-17T12:16:00-03:00;2023-03-07T12:00:00-03:00;17;FALSO;FALSO;es;13.03.001.0024.1-0;SERVICIOS DE INFORMATICA Y SISTEMAS COMPUTARIZADOS . Modelo: Según requerimientos particulares de la repartición solicitante ;24;UNIDAD;440436,08;ARS;10570465,92
401-0132-LPU23;Provisión, instalación, implementación de Sist. Informát. de Lab. para efectores del M. de Salud; Sistemas informáticos y de registro-;active;CABA-UE-401 ;ARS;9060399,36;MINISTERIO DE SALUD;open;LICITACION PUBLICA;goods;Informática ;2023-02-17T12:15:00-03:00;2023-03-10T12:00:00-03:00;21;2023-02-17T12:16:00-03:00;2023-03-07T12:00:00-03:00;17;FALSO;FALSO;es;13.03.001.0024.1-0;SERVICIOS DE INFORMATICA Y SISTEMAS COMPUTARIZADOS . Modelo: Según requerimientos particulares de la repartición solicitante ;24;UNIDAD;377516,64;ARS;9060399,36
401-0132-LPU23;Provisión, instalación, implementación de Sist. Informát. de Lab. para efectores del M. de Salud; Sistemas informáticos y de registro-;active;CABA-UE-401 ;ARS;6040266,24;MINISTERIO DE SALUD;open;LICITACION PUBLICA;goods;Informática ;2023-02-17T12:15:00-03:00;2023-03-10T12:00:00-03:00;21;2023-02-17T12:16:00-03:00;2023-03-07T12:00:00-03:00;17;FALSO;FALSO;es;13.03.001.0024.1-0;SERVICIOS DE INFORMATICA Y SISTEMAS COMPUTARIZADOS . Modelo: Según requerimientos particulares de la repartición solicitante ;24;UNIDAD;251677,76;ARS;6040266,24
401-0132-LPU23;Provisión, instalación, implementación de Sist. Informát. de Lab. para efectores del M. de Salud; Sistemas informáticos y de registro-;active;CABA-UE-401 ;ARS;19586064;MINISTERIO DE SALUD;open;LICITACION PUBLICA;goods;Informática ;2023-02-17T12:15:00-03:00;2023-03-10T12:00:00-03:00;21;2023-02-17T12:16:00-03:00;2023-03-07T12:00:00-03:00;17;FALSO;FALSO;es;13.03.001.0024.1-0;SERVICIOS DE INFORMATICA Y SISTEMAS COMPUTARIZADOS . Modelo: Según requerimientos particulares de la repartición solicitante ;24;UNIDAD;816086;ARS;19586064
401-0132-LPU23;Provisión, instalación, implementación de Sist. Informát. de Lab. para efectores del M. de Salud; Sistemas informáticos y de registro-;active;CABA-UE-401 ;ARS;18802621,44;MINISTERIO DE SALUD;open;LICITACION PUBLICA;goods;Informática ;2023-02-17T12:15:00-03:00;2023-03-10T12:00:00-03:00;21;2023-02-17T12:16:00-03:00;2023-03-07T12:00:00-03:00;17;FALSO;FALSO;es;13.03.001.0024.1-0;SERVICIOS DE INFORMATICA Y SISTEMAS COMPUTARIZADOS . Modelo: Según requerimientos particulares de la repartición solicitante ;24;UNIDAD;783442,56;ARS;18802621,44
401-0132-LPU23;Provisión, instalación, implementación de Sist. Informát. de Lab. para efectores del M. de Salud; Sistemas informáticos y de registro-;active;CABA-UE-401 ;ARS;14885408,64;MINISTERIO DE SALUD;open;LICITACION PUBLICA;goods;Informática ;2023-02-17T12:15:00-03:00;2023-03-10T12:00:00-03:00;21;2023-02-17T12:16:00-03:00;2023-03-07T12:00:00-03:00;17;FALSO;FALSO;es;13.03.001.0024.1-0;SERVICIOS DE INFORMATICA Y SISTEMAS COMPUTARIZADOS . Modelo: Según requerimientos particulares de la repartición solicitante ;24;UNIDAD;620225,36;ARS;14885408,64
401-0132-LPU23;Provisión, instalación, implementación de Sist. Informát. de Lab. para efectores del M. de Salud; Sistemas informáticos y de registro-;active;CABA-UE-401 ;ARS;12080532,48;MINISTERIO DE SALUD;open;LICITACION PUBLICA;goods;Informática ;2023-02-17T12:15:00-03:00;2023-03-10T12:00:00-03:00;21;2023-02-17T12:16:00-03:00;2023-03-07T12:00:00-03:00;17;FALSO;FALSO;es;13.03.001.0024.1-0;SERVICIOS DE INFORMATICA Y SISTEMAS COMPUTARIZADOS . Modelo: Según requerimientos particulares de la repartición solicitante ;24;UNIDAD;503355,52;ARS;12080532,48
401-0132-LPU23;Provisión, instalación, implementación de Sist. Informát. de Lab. para efectores del M. de Salud; Sistemas informáticos y de registro-;active;CABA-UE-401 ;ARS;7550332,8;MINISTERIO DE SALUD;open;LICITACION PUBLICA;goods;Informática ;2023-02-17T12:15:00-03:00;2023-03-10T12:00:00-03:00;21;2023-02-17T12:16:00-03:00;2023-03-07T12:00:00-03:00;17;FALSO;FALSO;es;13.03.001.0024.1-0;SERVICIOS DE INFORMATICA Y SISTEMAS COMPUTARIZADOS . Modelo: Según requerimientos particulares de la repartición solicitante ;24;UNIDAD;314597,2;ARS;7550332,8
401-0132-LPU23;Provisión, instalación, implementación de Sist. Informát. de Lab. para efectores del M. de Salud; Sistemas informáticos y de registro-;active;CABA-UE-401 ;ARS;4530199,68;MINISTERIO DE SALUD;open;LICITACION PUBLICA;goods;Informática ;2023-02-17T12:15:00-03:00;2023-03-10T12:00:00-03:00;21;2023-02-17T12:16:00-03:00;2023-03-07T12:00:00-03:00;17;FALSO;FALSO;es;13.03.001.0024.1-0;SERVICIOS DE INFORMATICA Y SISTEMAS COMPUTARIZADOS . Modelo: Según requerimientos particulares de la repartición solicitante ;24;UNIDAD;188758,32;ARS;4530199,68
401-0132-LPU23;Provisión, instalación, implementación de Sist. Informát. de Lab. para efectores del M. de Salud; Sistemas informáticos y de registro-;active;CABA-UE-401 ;ARS;3020133,12;MINISTERIO DE SALUD;open;LICITACION PUBLICA;goods;Informática ;2023-02-17T12:15:00-03:00;2023-03-10T12:00:00-03:00;21;2023-02-17T12:16:00-03:00;2023-03-07T12:00:00-03:00;17;FALSO;FALSO;es;13.03.001.0024.1-0;SERVICIOS DE INFORMATICA Y SISTEMAS COMPUTARIZADOS . Modelo: Según requerimientos particulares de la repartición solicitante ;24;UNIDAD;125838,88;ARS;3020133,12
401-0132-LPU23;Provisión, instalación, implementación de Sist. Informát. de Lab. para efectores del M. de Salud; Sistemas informáticos y de registro-;active;CABA-UE-401 ;ARS;23503276,8;MINISTERIO DE SALUD;open;LICITACION PUBLICA;goods;Informática ;2023-02-17T12:15:00-03:00;2023-03-10T12:00:00-03:00;21;2023-02-17T12:16:00-03:00;2023-03-07T12:00:00-03:00;17;FALSO;FALSO;es;13.03.001.0024.1-0;SERVICIOS DE INFORMATICA Y SISTEMAS COMPUTARIZADOS . Modelo: Según requerimientos particulares de la repartición solicitante ;24;UNIDAD;979303,2;ARS;23503276,8
401-0153-LPU23;Adquisición de Drogas para la elaboración de Medicamentos; Productos farmacéuticos y medicinales-;active;CABA-UE-401 ;ARS;9075000;MINISTERIO DE SALUD;open;LICITACION PUBLICA;works;Salud;2023-02-15T09:00:00-03:00;2023-02-23T13:00:00-03:00;8;2023-02-15T09:05:00-03:00;2023-02-16T13:00:00-03:00;1;FALSO;FALSO;es;33.10.002.0442.4-0;ETAMBUTOL BP . Modelo: En cuñete de cartón prensado o de plástico no mayores de 20 Kg ;275;Unidad;33000;ARS;9075000
401-0153-LPU23;Adquisición de Drogas para la elaboración de Medicamentos; Productos farmacéuticos y medicinales-;active;CABA-UE-401 ;ARS;4675000;MINISTERIO DE SALUD;open;LICITACION PUBLICA;works;Salud;2023-02-15T09:00:00-03:00;2023-02-23T13:00:00-03:00;8;2023-02-15T09:05:00-03:00;2023-02-16T13:00:00-03:00;1;FALSO;FALSO;es;33.10.002.0355.817-0;ETIONAMIDA . Modelo: B P 93 o U S P 93 en cuñetes de cartón prensado o envase plástico no mayor a 50 kg, con protocolo de análisis ;25;Unidad;187000;ARS;4675000
401-0153-LPU23;Adquisición de Drogas para la elaboración de Medicamentos; Productos farmacéuticos y medicinales-;active;CABA-UE-401 ;ARS;4050000;MINISTERIO DE SALUD;open;LICITACION PUBLICA;works;Salud;2023-02-15T09:00:00-03:00;2023-02-23T13:00:00-03:00;8;2023-02-15T09:05:00-03:00;2023-02-16T13:00:00-03:00;1;FALSO;FALSO;es;33.10.002.0355.243-0;ISONIACIDA;225;Unidad;18000;ARS;4050000
401-0153-LPU23;Adquisición de Drogas para la elaboración de Medicamentos; Productos farmacéuticos y medicinales-;active;CABA-UE-401 ;ARS;4275000;MINISTERIO DE SALUD;open;LICITACION PUBLICA;works;Salud;2023-02-15T09:00:00-03:00;2023-02-23T13:00:00-03:00;8;2023-02-15T09:05:00-03:00;2023-02-16T13:00:00-03:00;1;FALSO;FALSO;es;33.10.002.0442.5-0;PIRAZINAMIDA . Modelo: Producto farmacéutico básico, según Farmacopea Nacional Argentina vigente, con protocolo de análisis ;225;Unidad;19000;ARS;4275000
401-0153-LPU23;Adquisición de Drogas para la elaboración de Medicamentos; Productos farmacéuticos y medicinales-;active;CABA-UE-401 ;ARS;24500000;MINISTERIO DE SALUD;open;LICITACION PUBLICA;works;Salud;2023-02-15T09:00:00-03:00;2023-02-23T13:00:00-03:00;8;2023-02-15T09:05:00-03:00;2023-02-16T13:00:00-03:00;1;FALSO;FALSO;es;33.10.002.0442.6-0;RIFAMPICINA . Modelo: Producto farmacéutico básico, según Farmacopea Nacional Argentina vigente, con protocolo de análisis ;250;Unidad;98000;ARS;24500000
401-0153-LPU23;Adquisición de Drogas para la elaboración de Medicamentos; Productos farmacéuticos y medicinales-;active;CABA-UE-401 ;ARS;106250;MINISTERIO DE SALUD;open;LICITACION PUBLICA;works;Salud;2023-02-15T09:00:00-03:00;2023-02-23T13:00:00-03:00;8;2023-02-15T09:05:00-03:00;2023-02-16T13:00:00-03:00;1;FALSO;FALSO;es;33.10.002.0026.1-0;ALMIDON DE MAIZ    Modelo: Producto farmacéutico básico, según Farmacopea Nacional Argentina vigente, con protocolo de análisis ;125;Unidad;850;ARS;106250
401-0153-LPU23;Adquisición de Drogas para la elaboración de Medicamentos; Otros no especificados precedentemente-;active;CABA-UE-401 ;ARS;130000;MINISTERIO DE SALUD;open;LICITACION PUBLICA;works;Salud;2023-02-15T09:00:00-03:00;2023-02-23T13:00:00-03:00;8;2023-02-15T09:05:00-03:00;2023-02-16T13:00:00-03:00;1;FALSO;FALSO;es;33.07.003.0578.6-0;CARBOXIMETILCELULOSA . Modelo: Envase hermético, usp XXlll ;25;Unidad;5200;ARS;130000
401-0153-LPU23;Adquisición de Drogas para la elaboración de Medicamentos; Productos farmacéuticos y medicinales-;active;CABA-UE-401 ;ARS;150000;MINISTERIO DE SALUD;open;LICITACION PUBLICA;works;Salud;2023-02-15T09:00:00-03:00;2023-02-23T13:00:00-03:00;8;2023-02-15T09:05:00-03:00;2023-02-16T13:00:00-03:00;1;FALSO;FALSO;es;33.10.002.0442.7-0;POLIVINILPIRROLIDONA . Modelo: Producto farmacéutico básico, según Farmacopea Nacional Argentina vigente, con protocolo de análisis ;25;Unidad;6000;ARS;150000
401-0153-LPU23;Adquisición de Drogas para la elaboración de Medicamentos; Productos farmacéuticos y medicinales-;active;CABA-UE-401 ;ARS;500000;MINISTERIO DE SALUD;open;LICITACION PUBLICA;works;Salud;2023-02-15T09:00:00-03:00;2023-02-23T13:00:00-03:00;8;2023-02-15T09:05:00-03:00;2023-02-16T13:00:00-03:00;1;FALSO;FALSO;es;33.10.002.0442.9-0;MEZCLA PARA COMPRESION DIRECTA . Modelo: Producto farmacéutico básico, según Farmacopea Nacional Argentina vigente, con protocolo de análisis ;100;Unidad;5000;ARS;500000
401-0157-CME23;Adquisición de Análogos de Insulina con destino a la Dirección General de Coordinación, Tecnologías; Productos farmacéuticos y medicinales-;unsuccessful;CABA-UE-401 ;ARS;214000,8;MINISTERIO DE SALUD;direct;CONTRATACION MENOR;works;Salud;2023-02-01T18:00:00-03:00;2023-02-08T12:00:00-03:00;7;2023-02-01T18:05:00-03:00;2023-02-07T12:00:00-03:00;5;FALSO;FALSO;es;33.10.002.0132.30-0;INSULINA DETEMIR RECOMBINANTE    Modelo: De 100 U/ml, inyectable, en jeringa prellenada x 3 ml con aplicador Variedad: Determir recombinante ;40;Unidad;5350,02;ARS;214000,8
